"lead_id","log_budget","log_company","log_sessions","intent_media_planning","intent_media_activation","intent_ad_ops","intent_dd_creative","intent_cro","intent_email_sms","intent_landing_funnel","intent_total","readiness","cluster","segment","next_best_service"
"L0187",7.81439963380449,3.66356164612965,1.79175946922805,0.264069030527025,0.144430682843085,0.0674704005010426,0.177765675913543,0.766209393623285,0.292558750452008,0.528018716792576,2.24052265065257,0.45,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0188",7.95155933115525,3.3322045101752,3.2188758248682,0.400980532751419,0.245478814374655,0.157398634543642,0.240811101417057,0.168737379449885,0.184541960968636,0.344536090199836,1.74248451370513,0,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0189",7.26403014289953,4.0943445622221,2.56494935746154,0.549069639015943,0.644202452525496,0.392431137582753,0.343918923824094,0.158824783889577,0.188052629958838,0.281915761437267,2.55841532823397,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0190",8.15421269491423,3.25809653802148,2.39789527279837,0.458086508978158,0.570329265296459,0.309011817595456,0.415012777643278,0.170220888126641,0.248090143455192,0.281693707534578,2.45244510862976,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0191",8.49269555981584,3.8286413964891,3.29583686600433,0.471368958055973,0.373097952175885,0.459984865528531,0.294715369155165,0.344213434751146,0.177894716756418,0.109085666737519,2.23036096316064,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0192",7.35308192051543,2.56494935746154,1.6094379124341,0.330824239156209,0.287773669080343,0.185952272545546,0.183820392726921,0.187656826304737,0.102343806845602,0.369547106092796,1.64791831275215,0,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0193",7.79110951061003,3.46573590279973,1.79175946922805,0.348697125620674,0.664023292530328,0.505805898120161,0.356585245404858,0.185498767439276,0.194268084643409,0.136674490140285,2.39155290389899,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0194",7.90285719128058,3.40119738166216,2.63905732961526,0.46708763736533,0.443040677346289,0.440365776291583,0.39910219424637,0.18854811656056,0.169785965187475,0.34223690351937,2.45016727051698,0.45,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0195",7.09754885061479,2.63905732961526,1.79175946922805,0.403829659591429,0.408756700530648,0.341828718828037,0.281005992530845,0.271860369038768,0.0934230984188616,0.307759946526494,2.10846448546508,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0196",8.61159386683772,2.70805020110221,2.70805020110221,0.411373179918155,0.64331328663975,0.356983881653287,0.484934385260567,0.3274224399589,0.23232773556374,0.329078718170058,2.78543362716446,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0197",8.08240225392624,3.85014760171006,2.70805020110221,0.163454812520649,0.138550887443125,0.145715017896146,0.255282088683452,0.309222491900437,0.510216625407338,0.300176346988883,1.82261827084003,0.55,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0198",9.00969189848934,4.60517018598809,2.89037175789616,0.412271811231039,0.622491318173707,0.528700138966087,0.318948732910212,0.100095643568784,0.0934766508173198,0.109016487805638,2.18500078347279,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0199",8.41183267575841,3.98898404656427,1.94591014905531,0.441453158925287,0.287033998488914,0.0721104951109737,0.234592742600944,0.274058416683692,0.332743076165207,0.420501795806922,2.06249368378194,0.45,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0200",7.95226330865705,3.40119738166216,2.19722457733622,0.229605696327053,0.227944711595774,0.123986172908917,0.33538616503356,0.141090010665357,0.171694379788823,0.199765260145068,1.42947239646455,0,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0201",8.72696777499149,3.98898404656427,2.07944154167984,0.225820634840056,0.180522045784164,0.204096083110198,0.237665574322455,0.807737957744393,0.1573070840328,0.795123289641924,2.60827266947599,0,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0202",8.50025047068593,4.24849524204936,2.07944154167984,0.0504229093785398,0.236840074928477,0.12114607807016,0.504451653140131,0.337738254480064,0.703097664262168,0.302831981703639,2.25652861596318,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0203",8.10621290261996,4.52178857704904,2.19722457733622,0.292184478789568,0.131874554464594,0.143046840419993,0.264427037606947,0.48448023730889,0.158341306925286,0.304292590427212,1.77864704594249,0.55,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0204",8.55294636112206,3.76120011569356,1.94591014905531,0.114702492242213,0.106317137554288,0.15892406378407,0.509074627934024,0.360005567106418,0.571548660786357,0.2828643521294,2.10343690153677,0.55,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0205",7.71735127218533,3.25809653802148,1.38629436111989,0.253629764937796,0.671309219766408,0.50805820756359,0.371602611569688,0.249567081651185,0.184103355370462,0.20434104281012,2.44261128366925,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0206",8.53856321715243,4.23410650459726,2.07944154167984,0.118244154192507,0.194656613981351,0.163509910018183,0.383829146937933,0.427669285610318,0.661548919975758,0.107778614759445,2.0572366454755,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0207",7.85979918056211,2.99573227355399,2.19722457733622,0.28316406304948,0.143587633757852,0.102617255039513,0.190977658960037,0.74048487492837,0.320982797269244,0.53696271982044,2.31877700282494,0.45,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0208",8.49699048409872,3.73766961828337,2.30258509299405,0.115426444483455,0.0662813722155988,0.187988149130251,0.444229618774261,0.183461962267756,0.554651865386404,0.148079393920489,1.70011880617822,0,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0209",7.83755436088108,3.17805383034795,2.30258509299405,0.411707117827609,0.49072528174147,0.53475017005112,0.235344111407176,0.108938812359702,0.17927745510824,0.116325614589732,2.07706856308505,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0210",8.43468076984177,4.0943445622221,2.19722457733622,0.50510377578903,0.523046418000013,0.291979255713522,0.469140067126136,0.227556800609454,0.186643034080043,0.211159895604942,2.41462924692314,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0211",8.26590733415575,2.63905732961526,1.79175946922805,0.0678474544780329,0.228917580330744,0.162312187079806,0.289025870314799,0.377855597133748,0.825214465265162,0.214496783935465,2.16566993853776,0,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0212",9.20391980417326,4.52178857704904,1.38629436111989,0.172210120526142,0.203248508239631,0.246239192737266,0.106867222429719,0.343169358349405,0.125231338688172,0.173303824430332,1.37026956540067,0.55,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0213",8.74001669151952,3.55534806148941,3.66356164612965,0.586733366560657,0.693175528477877,0.373215919476934,0.243955518549774,0.160744252346922,0.0780443944968283,0.228865663602483,2.36473464351147,0.45,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0214",8.67880170661265,4.14313472639153,2.70805020110221,0.540097449126188,0.500845216959715,0.278187064465601,0.538687691802625,0.322921206848696,0.228517527226359,0.124819654063322,2.5340758104925,1,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0215",8.20712916807133,3.91202300542815,2.56494935746154,0.186765339784324,0.0584519745782018,0.06208834387362,0.235985452053137,0.274500041780993,0.531503157608677,0.257446245022584,1.60674055470154,0.55,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0216",7.79523492900217,3.91202300542815,2.19722457733622,0.256364435749128,0.201702039013617,0.249631826067343,0.271218087547459,0.660593377356417,0.261106209852733,0.66343103973195,2.56404701531865,0,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0217",8.08671792030391,3.71357206670431,2.19722457733622,0.108352651365567,0.124058389151469,0.0888508498319425,0.304614360886626,0.303648278256878,0.678258915967308,0.225236448599026,1.83301989405882,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0218",8.28702502516506,4.00733318523247,2.07944154167984,0.0869100031093694,0.0975269895978272,0.0750420605763793,0.236159635870717,0.27835242880974,0.751963170268573,0.109426579403225,1.63538086763583,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0219",8.24748200428569,4.0943445622221,2.30258509299405,0.136321787117049,0.234417465236038,0.19558102900628,0.259775472606998,0.317966115684248,0.711172609671485,0.243024466466159,2.09825894578826,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0220",7.59085212368858,3.63758615972639,2.94443897916644,0.216219541383907,0.336956630367786,0.18967723576352,0.340380783495493,0.422662324691191,0.223354938928969,0.793538897484541,2.52279035211541,0,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0221",7.28619171470238,3.87120101090789,2.39789527279837,0.110881556349341,0.143742754589766,0.159567842073739,0.479900738119613,0.172660579439253,0.438956040900666,0.228287635219749,1.73399714669213,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0222",7.99328232810159,2.70805020110221,3.43398720448515,0.581924339313991,0.626652497425675,0.40626861306373,0.445450423506554,0.215696102846414,0.121851499192417,0.252455374656711,2.65029885000549,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0223",9.24183903903555,3.61091791264422,2.484906649788,0.0534090757137164,0.217408068664372,0.103055793710519,0.299002808576915,0.30281826001592,0.84739043432055,0.144154097966384,1.96723853896838,0,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0224",7.59438124255182,4.06044301054642,1.94591014905531,0.283846816234291,0.177610251959413,0.227462839893997,0.192897937889211,0.703762305912096,0.275262665841728,0.581609216355719,2.44245203408645,1,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0225",7.59387784460512,3.61091791264422,2.07944154167984,0.379432595067192,0.566338465921581,0.433884688769467,0.502985224523582,0.239866781129967,0.0602323202881962,0.309419108112343,2.49215918381233,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0226",9.0050367387903,3.3322045101752,2.70805020110221,0.129975346196443,0.247699857887346,0.12588271740824,0.298309552296996,0.466610755468719,0.297170598374214,0.347713380889036,1.91336220852099,0,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0227",8.56044423341055,3.52636052461616,1.94591014905531,0.465478183235973,0.640918529592454,0.392709164461121,0.303547535568941,0.213276616437361,0.138488971581683,0.139058499212842,2.29347750009038,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0228",7.22475340576797,4.00733318523247,1.6094379124341,0.52952684025513,0.698686574306339,0.294807449844666,0.398105701780878,0.107341988675762,0.219488473748788,0.143507550377399,2.39146457898896,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0229",9.12423767292277,3.87120101090789,1.94591014905531,0.47791352905333,0.567753848526627,0.299778393458109,0.41008807439357,0.231560700479895,0.0528730236459523,0.303157632146031,2.34312520170351,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0230",7.52671756135271,2.89037175789616,3.40119738166216,0.329513472213876,0.479923978075385,0.417512432869989,0.533273573673796,0.111028994631488,0.109632173227146,0.134756061970256,2.11564068666194,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0231",8.93221251232921,4.44265125649032,3.13549421592915,0.120711681956891,0.0838322651572526,0.0981557306367904,0.302298077230807,0.348625446413644,0.535387961647939,0.323766455135774,1.8127776181791,0,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0232",8.9159693113736,3.04452243772342,2.89037175789616,0.343720535840839,0.42568556535989,0.393259080906864,0.410856617824174,0.252348598465323,0.0777248585131019,0.302631452761125,2.20622670967132,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0233",8.41405243249672,3.13549421592915,2.484906649788,0.468562175694387,0.385607172641903,0.468629360187333,0.32008973613847,0.301985691615846,0.0581817356869578,0.257102639670484,2.26015851163538,0.45,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0234",8.83156587912106,3.29583686600433,2.70805020110221,0.456550335220527,0.665227718092501,0.276317940710578,0.393674993515015,0.151850750634912,0.175809203507379,0.341482159704901,2.46091310138581,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0235",8.92038906008036,4.33073334028633,1.94591014905531,0.249057066859677,0.246947886620183,0.218314670166001,0.289797426550649,0.413308771292213,0.305195150570944,0.413766341470182,2.13638731352985,0.55,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0236",8.25322764558177,3.61091791264422,3.66356164612965,0.170063399383798,0.193546013580635,0.243447727756575,0.211381443170831,0.820627160405274,0.230009876855183,0.552076007425785,2.42115162857808,0,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0237",8.92025541490809,3.87120101090789,2.19722457733622,0.372916967538185,0.570538230147213,0.439139592519496,0.39880599664757,0.237099542771466,0.0515667837113142,0.298132786958013,2.36819990029326,1,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0238",8.37170488466763,4.04305126783455,2.63905732961526,0.250488934619352,0.213580425968394,0.151622635452077,0.278740879381076,0.67007711858023,0.177315647387877,0.592854711646214,2.33468035303522,0.55,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0239",8.06180227453835,4.47733681447821,2.19722457733622,0.100718996708747,0.134349970007315,0.0856827460462228,0.473224975366611,0.359498361661099,0.62541078167269,0.213200299441814,1.9920861309045,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0240",7.69393732550927,4.4188406077966,2.30258509299405,0.172631958045531,0.171458484651521,0.139992048067506,0.545594802650157,0.154246901907027,0.836913454334717,0.179521106439643,2.2003587560961,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0241",8.0013550258267,3.52636052461616,2.07944154167984,0.507011924637482,0.675435782875866,0.33147692119237,0.37934607322095,0.224615837878082,0.0773554603103548,0.21267865926493,2.40792065938003,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0242",7.65349490966125,4.18965474202643,2.19722457733622,0.192619309469592,0.169383600121364,0.0672051778412424,0.426987011043821,0.160711892112158,0.609502318268642,0.168558433966245,1.79496774282306,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0243",8.648045999835,4.46590811865458,1.38629436111989,0.525954504765104,0.398297868575901,0.500678225187585,0.274995708384085,0.348399130941834,0.149148971540853,0.203831982065458,2.40130639146082,0.45,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0244",8.27537637483641,3.09104245335832,2.63905732961526,0.326768360973801,0.697251597605646,0.482075795414858,0.45328885827912,0.229689070570748,0.231565818097442,0.105750898213591,2.52639039915521,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0245",7.90838715929004,3.66356164612965,2.484906649788,0.0978108786744997,0.147454300941899,0.153956961655058,0.360762893268839,0.242950660572387,0.717673461220693,0.190347113902681,1.91095627023606,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0246",7.90100705199242,3.49650756146648,2.70805020110221,0.148449620406609,0.196000830223784,0.181783002812881,0.398655832221266,0.441859280434437,0.500506980682258,0.133857734233607,2.00111328101484,0.55,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0247",8.50471566990512,3.46573590279973,3.13549421592915,0.522263563517481,0.64764401782304,0.542606750607956,0.515062729897909,0.131019555986859,0.240286142053083,0.194147518044338,2.79303027793067,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0248",8.01928379291679,3.40119738166216,3.04452243772342,0.540819531516172,0.667519658338279,0.462181672942825,0.416458748828154,0.199502964585554,0.127299383142963,0.321136096224654,2.7349180555786,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0249",9.30628671302339,2.63905732961526,2.484906649788,0.160517930903006,0.14485070137307,0.158351153158583,0.464709784975275,0.295530716283247,0.420038874598686,0.331489110621624,1.97548827191349,0,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0250",8.39117635083275,4.06044301054642,2.19722457733622,0.127194309933111,0.22153928342741,0.0857184188440442,0.324104291712865,0.473473134008236,0.236151681130286,0.582654072856531,2.05083519191248,1,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0251",8.14583961293684,3.40119738166216,2.484906649788,0.498772303038277,0.701132820826024,0.453334942425136,0.485757968341932,0.205337116983719,0.190847201133147,0.198434389161412,2.73361674190965,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0252",7.99967857949945,2.30258509299405,2.39789527279837,0.278648564743344,0.674425869155675,0.301232232735492,0.286959295999259,0.226227605796885,0.0568893446587026,0.127553389139939,1.9519363022293,0.45,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0253",8.1969879272589,3.95124371858143,1.6094379124341,0.527905173355248,0.402901946939528,0.388711973733734,0.47362038808642,0.306404135969933,0.185023739980534,0.209805862128269,2.49437322019367,1,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0254",7.59438124255182,2.56494935746154,2.484906649788,0.0530819353414699,0.223516565235332,0.0501884671975859,0.304024710296653,0.183986548986286,0.829862970695831,0.32112788434606,1.96578908209922,0,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0255",8.6909784171879,4.57471097850338,1.79175946922805,0.474928944278508,0.74746511913836,0.397681886446662,0.232062588282861,0.149854420765769,0.178083587391302,0.345876523200423,2.52595306950388,0.45,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0256",8.48611523584538,3.04452243772342,1.94591014905531,0.250823997566476,0.209498633129988,0.0797534390352666,0.142986991466023,0.188201312697493,0.18838826441206,0.198838036833331,1.25849067514064,0.55,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0257",8.47449443688312,3.55534806148941,2.77258872223978,0.412275557767134,0.686423787008971,0.269618735846598,0.429392371885479,0.346824731468223,0.194407276296988,0.106133185466751,2.44507564574014,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0258",8.64064899534316,3.87120101090789,2.83321334405622,0.134224368154537,0.247728835837916,0.110353529418353,0.210254251689184,0.198046129080467,0.426921219355427,0.258729495247826,1.58625782878371,0.45,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0259",8.4885879344059,3.17805383034795,2.30258509299405,0.197093647927977,0.194116820581257,0.167093311017379,0.442898459709249,0.247885571653023,0.845518640615046,0.318380824197084,2.41298727570102,0.55,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0260",8.89959435992585,4.81218435537242,2.63905732961526,0.213375364663079,0.146646251634229,0.155138365505263,0.27497032682877,0.246992636902723,0.138886708091013,0.441975951287895,1.61798560491297,0,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0261",8.00670084544037,2.30258509299405,2.63905732961526,0.397507796203718,0.132723000273108,0.184204132622108,0.17670509169111,0.119693350186571,0.196909164043609,0.343054777476937,1.55079731249716,0.45,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0262",7.27378631784489,4.46590811865458,2.484906649788,0.429202117491513,0.362216045148671,0.423233316314872,0.357017707801424,0.196906012971885,0.0739635111764073,0.342248602735344,2.18478731364012,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0263",7.47193207824512,4.88280192258637,2.63905732961526,0.576966333575547,0.715193246584386,0.29412962726783,0.213506186183076,0.250974762567785,0.0874222235288471,0.28396697420394,2.42215935391141,1,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0264",7.93056585423396,3.66356164612965,3.73766961828337,0.153376651974395,0.298530593479518,0.200708447163925,0.367044126125984,0.823181649541948,0.235483232385013,0.754259510268457,2.83258421093924,0.45,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0265",7.80791662892641,3.78418963391826,2.30258509299405,0.100558582972735,0.108421425009146,0.155504454637412,0.20232620392926,0.370686588808894,0.811278041452169,0.107941655523609,1.85671695233323,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0266",8.45871626165726,3.68887945411394,2.94443897916644,0.500107232108712,0.515186164807528,0.466030058509205,0.447616208787076,0.178841099515557,0.168954772595316,0.198374759312719,2.47511029563611,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0267",9.42529044826187,3.17805383034795,2.07944154167984,0.21280280048959,0.344772350299172,0.203560337377712,0.416081361612305,0.591236867883708,0.138696748844814,0.713057662197389,2.62020812870469,1,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0268",7.45240245122364,3.43398720448515,3.04452243772342,0.416937602963299,0.608542981930077,0.342403787712101,0.385704553709365,0.324614888604265,0.102631502877921,0.293991378589999,2.47482669638703,1,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0269",8.92119055624937,4.07753744390572,2.484906649788,0.191540957288817,0.243716442922596,0.130892283841968,0.224598627956584,0.601175631093793,0.102277071529534,0.595928546693176,2.09012956132647,0.55,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0270",8.31287139434261,4.04305126783455,2.77258872223978,0.196376342140138,0.283203601685818,0.141461793892086,0.283381368010305,0.76712628309615,0.177942071424331,0.588204994401895,2.43769645465072,0.55,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0271",8.51559191004926,3.36729582998647,2.63905732961526,0.406276949855965,0.436457691714168,0.500247116922401,0.390546801791061,0.106089546484873,0.081249400228262,0.229656096163671,2.1505236031604,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0272",8.27359179819963,3.43398720448515,2.99573227355399,0.25252329565119,0.140825546544511,0.166474637342617,0.198774390702602,0.336409085220657,0.190173564036377,0.270683929533698,1.55586444903165,1,"3","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0273",8.3059782109673,3.68887945411394,2.89037175789616,0.0677777287783101,0.237711083702743,0.118232598900795,0.501494737074245,0.173562839208171,0.675798133888748,0.106355303514283,1.88093242506729,0,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0274",7.45414107814668,3.85014760171006,2.39789527279837,0.590852854494005,0.432130425050855,0.389905676036142,0.341669520910364,0.319022130710073,0.148326912801713,0.192041297990363,2.41394881799351,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0275",6.4425401664682,3.29583686600433,3.25809653802148,0.246569414017722,0.253322964673862,0.10369229381904,0.198096347507089,0.835332780575845,0.33377552680904,0.418354461737908,2.38914378914051,0.45,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0276",8.67077227934454,3.36729582998647,2.39789527279837,0.519326568592805,0.602333901170641,0.499317697924562,0.547441116499249,0.189484938478563,0.0820957267656922,0.167872440675274,2.60787239010679,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0277",9.07566546864958,2.94443897916644,2.56494935746154,0.254906393424608,0.724442863091826,0.326950841478538,0.489161967136897,0.242857248138171,0.173518368043005,0.195615002210252,2.4074526835233,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0278",8.41935983106747,2.94443897916644,2.484906649788,0.183992234338075,0.16407171250321,0.055962571175769,0.470946077618282,0.199870523647405,0.804571568092797,0.183792230405379,2.06320691778092,0,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0279",7.12044437239249,4.31748811353631,2.89037175789616,0.122142691107001,0.200180258927867,0.182137075078208,0.444972079794388,0.260376318823546,0.836035958025604,0.133075015235227,2.17891939699184,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0280",7.78904040165748,3.29583686600433,2.63905732961526,0.173326459107921,0.0721880436409265,0.177994845190551,0.42113288496621,0.357984765828587,0.523028214892838,0.184505822276697,1.91016103590373,1,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0281",7.83873755959928,3.76120011569356,2.77258872223978,0.198417246062309,0.206532708136365,0.185878482670523,0.415181734075304,0.226488547003828,0.735263080953155,0.343191156769171,2.31095295567065,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0282",7.52294091807237,3.87120101090789,2.19722457733622,0.405398642737418,0.434141015727073,0.383772096014582,0.536223393853288,0.102862474299036,0.0906458838377148,0.1980166560621,2.15106016253121,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0283",8.33327035325531,4.0943445622221,2.77258872223978,0.363167318480555,0.688907339051366,0.415735624253284,0.286834400950465,0.298084276344161,0.0528347942512482,0.176017597399186,2.28158135073027,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0284",8.10319175228579,3.40119738166216,2.83321334405622,0.129280928336084,0.174587556533515,0.239387590996921,0.186745332903229,0.782865786191542,0.181747510412242,0.527814823156223,2.22242952852976,1,"4","CRO & Funnel Builders","CRO + Landing page & Sales Funnel Creation"
"L0285",8.73905592283072,3.68887945411394,2.70805020110221,0.369771715812385,0.701059825345874,0.374412124115042,0.276489864464384,0.154634773929138,0.0592277947347611,0.15157542071538,2.08717151911696,0.55,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0286",7.91534816926308,3.97029191355212,2.70805020110221,0.409260778315365,0.488698429428041,0.262796149542555,0.311134451336693,0.104976422351319,0.0982603121548891,0.252538659749553,1.92766520287842,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
"L0287",8.25035895147729,4.55387689160054,2.30258509299405,0.186618514056318,0.191232943488285,0.115942345315125,0.385197383794002,0.403747916780412,0.613320932828356,0.238062992773484,2.13412302903598,0.45,"2","CRM Nurture (Email/SMS)","Email & SMS + Dynamic Creative"
"L0288",7.85321638815607,4.20469261939097,2.56494935746154,0.54496927956352,0.708253313787282,0.46917026824085,0.521594240702689,0.188931226870045,0.237530484003946,0.247983384726103,2.91843219789444,0,"1","Explorers (Planning + Mixed)","Media Planning (diagnóstico) + roadmap de Growth"
